K/Si,SHAP value
0.0,-0.0008636902465545693
0.0,-0.002786510447988111
0.0,-0.0005940812537650563
0.0,-0.0008296587803435963
0.0,-0.0008279074907203248
0.0,-0.0008863890237662283
0.0,-0.0007946974798884577
0.0,-0.0005020617111250331
0.0,-0.0008354255885661064
0.0,-0.001234169852361404
0.0,-0.0008393617536551613
0.0,-0.0006362290844536887
0.0,-0.0011767978995898072
0.0,-0.0005603482846177248
0.0,-0.0009034213494454605
0.0,-0.0005891560934750556
0.0,-0.0004757089543716007
0.0,-0.0010969775686570206
0.0,-0.0010485007380277428
0.0,-0.0004367518425089031
0.0,-0.000731218484437969
0.0,-0.0008382735680315021
0.0,-0.0013780513428132061
0.0,-0.0006718430270973018
0.0,-0.0005811386341680316
0.0,-0.0008226004003040649
0.0,-0.0005166578125328909
0.0,-0.0010691081436144997
0.0,-0.0005820043690765871
0.0,-0.00696269785533202
0.0,-0.0006537898080984436
0.0,-0.0005941508377932173
0.0,-0.0012722975824586197
0.0,-0.0004378921771188097
0.0,-0.0007400838409080581
0.0,-0.0005576954160747979
0.0,-0.0007365956538585707
0.0,-0.0008074595409401086
0.0,-0.0006923827424298286
0.0,-0.0008331142085913935
0.0,-0.014607080234219996
0.0,-0.0004618236502903405
0.0,-0.0009791181175242674
0.0,-0.004732150197205495
0.0,-0.0008868994468609982
0.0,-0.0011047343250976903
0.0,-0.0006291973630943765
0.0,-0.000659167857002164
0.0,-0.0018710492639014275
0.0,-0.0008163153964703927
0.0,-0.0008936932027325715
0.0,-0.0007166027790553144
0.0,-0.0007242255057938617
0.0,-0.0005496238809328974
0.0,-0.0009292873543747016
0.0,-0.0006404899094660514
0.0,-0.0004925334627697836
0.0,-0.0008664140942371045
0.0,-0.0006175660931047658
0.0,-0.001594619698128523
0.0,-0.0004758997580271902
0.0,-0.000571915162569709
0.0,-0.001250581770312711
0.0,-0.0007147479589305877
0.0,-0.0010519801418995152
0.0,-0.0009983788311708481
0.0,-0.0012881830264808308
0.0,-0.0007606151135820542
0.0,-0.0033457956560590317
0.0,-0.0005553127487488115
0.0,-0.0007089656808506621
0.0,-0.001526519824341947
0.0,-0.0007939032252313764
0.0,-0.001125555482205886
0.0,-0.002540473817844399
0.0,-0.000463449651332055
0.0,-0.000520380810356657
0.0,-0.0006703521403558907
0.0,-0.0007385318556510542
0.0,-0.0007540701118470832
0.0,-0.0006550662082644292
0.0,-0.0006553555669518652
0.0,-0.0008516602567934389
0.0,-0.0007880782790487725
0.0,-0.0008219605194034832
0.0,-0.0007867354595319656
0.0,-0.0008013900890742685
0.0,-0.0011417298852840195
0.0,-0.0004812864078766184
0.0,-0.0006282070130334649
0.0,-0.0020789340379022293
0.0,-0.0008352062735295943
0.0,-0.0006420678106657568
0.0,-0.001101459263963227
0.0,-0.005985788010323455
0.0,-0.0006696183566808308
0.0,-0.0010803274578476936
0.0,-0.001308970934918846
0.0,-0.0009084374559357048
0.0,-0.0006322450601085902
0.0,-0.00046092939284941766
0.0,-0.0006760934771507624
0.0,-0.0007000190730353396
0.0,-0.0007440128640129866
0.0,-0.0008701816270539319
0.0,-0.0003939525825293529
0.0,-0.001496027137359934
0.0,-0.0007197638739156994
0.0,-0.0007512071488923592
0.0,-0.0007324101218744557
0.0,-0.006025026970390636
0.0,-0.0004392066540639791
0.0,-0.0008305000496116181
0.0,-0.0005062439072211839
0.0,-0.0007000805527128028
0.0,-0.0005600571018043646
0.0,-0.00122162361488717
0.0,-0.0006955645648389828
0.0,-0.0013063429243003809
0.0,-0.0006328331472424855
0.0,-0.0007199299802527176
0.0,-0.0007456305795228435
0.0,-0.00045466257617030216
0.0,-0.0007419767724053958
0.0,-0.0007381887100333362
0.0,-0.000897130900914052
0.0,-0.0005083612193823152
0.0,-0.001130752081602744
0.0,-0.0007500877132091974
0.0,-0.0004981828318045306
0.0,-0.0007017360803934928
0.0,-0.000457566697407441
0.0,-0.0006783677365250585
0.0,-0.0007514338179209763
0.0,-0.0006749957577117792
0.0,-0.0012871799821465113
0.0,-0.0006557941820497337
0.0,-0.0005979196609812344
0.0,-0.0006795475459307178
0.0,-0.0009596009192279168
0.0,-0.0005660556078023673
0.0,-0.0007685829579292094
0.0,-0.0004964997522411121
0.0,-0.0007546753878314163
0.0,-0.0007366163723928884
0.0,-0.00044501327413559656
0.0,-0.0007015084653429918
0.0,-0.0007275316528809248
0.0,-0.0008279074907203248
0.0,-0.0006570781079308691
0.0,-0.012116419721652174
0.0,-0.0006295877716663386
0.0,-0.0028527039804924392
0.0,-0.0009132161034983453
0.0,-0.0007834344171780546
0.0,-0.000580950725075881
0.0,-0.0005483831286142052
0.0,-0.0004777618514552467
0.0,-0.0008152579981009867
0.0,-0.0006591636180567033
0.0,-0.0007589660167642751
0.0,-0.0007176640443785575
0.0,-0.002413384077352235
0.0,-0.001041442653883885
0.0,-0.0006696452313039749
0.0,-0.0010550566837855045
0.0,-0.0010072071635553093
0.0,-0.0004618236502903405
0.0,-0.000561787722187816
0.0,-0.0005383098602211373
0.0,-0.0006483308555470689
0.0,-0.0007928694048554534
0.0,-0.00046070652052138876
0.0,-0.0005907473561462089
0.0,-0.0006780482541616156
0.0,-0.0007308613504105193
0.0,-0.0005018099072478464
0.0,-0.0007292171272932778
0.0,-0.0005230053317052742
0.0,-0.0006175660931047658
0.0,-0.0007217983732293264
0.0,-0.000749205484894358
0.0,-0.002862301785389135
0.0,-0.0005424010460062546
0.0,-0.00048704761685088125
0.0,-0.0005187369245523867
0.0,-0.0005782603718552648
0.0,-0.0010608520471746714
0.0,-0.0005277847137622829
0.0,-0.0010527558559348808
0.0,-0.0008967521401892733
0.0,-0.00047031255325782564
0.0,-0.0004209820074533884
0.0,-0.0005106756472077951
0.0,-0.0010416437378126405
0.0,-0.0007032140068987734
0.0,-0.0008309406182171013
0.0,-0.0009729195528867931
0.0,-0.0006067730550578856
0.0,-0.0006265594262142564
0.0,-0.0005960439288065615
0.0,-0.00818014343676798
0.0,-0.0006407057323421868
0.0,-0.00080681988152913
0.0,-0.0013761149308702421
0.0,-0.0010565392838804127
0.0,-0.001526519824341947
0.0,-0.0008914096043368911
0.0,-0.0030622287594224457
0.0,-0.0008829495449986056
0.0,-0.0005964252915149188
0.0,-0.00048236795438330864
0.0,-0.000693051635913977
0.0,-0.001131482363775925
0.0,-0.0004124184779060962
0.0,-0.0009983788311708481
0.0,-0.0008064644679281232
0.0,-0.0005262965768891379
0.0,-0.0008195632794193169
0.0,-0.0007809157047658454
0.0,-0.0013049967729680267
0.0,-0.0007806558552494125
0.0,-0.0007097683046388966
0.0,-0.0009584382099693552
0.0,-0.0008733377912549211
0.0,-0.0006648807399032991
0.0,-0.0008898518004465556
0.0,-0.00040682890876584705
0.0018181818181818186,-0.0005949164513392848
0.0022222222222222222,-0.0005944153895948666
0.0022222222222222222,-0.0005944153895948666
0.00225,-0.0009774578799834322
0.002256410256410257,-0.0009443996869012962
0.002256410256410257,-0.0009443996869012962
0.0028571428571428576,-0.0005712132719774981
0.004500000000000003,-0.000917680694416743
0.005599999999999999,-0.002254669542092929
0.009000000000000001,-0.0009214183626674013
0.013899999999999997,-0.00035985891916055557
0.0315,-0.0003619890557993212
0.033600000000000005,-0.00037222981749617613
0.039999999999999994,-0.00038229845771930245
0.04199999999999998,-0.0005275171858822472
0.04200000000000002,-0.0004489117129544462
0.042087542087542076,-0.0007744138153957313
0.042087542087542076,-0.0007819564299678723
0.04480000000000001,-0.0003458772784251136
0.04655737704918032,-0.002691975199368795
0.04999999999999998,-0.0006511443065735813
0.04999999999999999,-0.0005967428730211101
0.049999999999999996,-0.0005970287430203995
0.05,-0.0006699539700050465
0.05000000000000001,-0.0006522997990266244
0.05000000000000001,-0.0005076365745790135
0.05000000000000003,-0.0006703862809505355
0.05500000000000001,-1.3244362802097967e-05
0.05897435897435898,-0.00025912050005104007
0.06,-0.004970790668054881
0.06002400960384156,-0.0002438921265104669
0.0625,-9.547643202698887e-05
0.0625,-9.547643202698887e-05
0.06875,5.55710975215816e-06
0.06875,1.8942181084630864e-05
0.08399999999999995,-5.381118260749343e-05
0.08888888888888888,0.00024309548368781756
0.09,-5.9653486486204754e-05
0.09009009009009009,0.0001548409650813887
0.1,-0.0008300891247859293
0.1,-0.0015675858163996402
0.1,-0.0007858166803538395
0.1,-0.0005844617639597021
0.1,-0.0003847591543689996
0.1,-0.00039947695126485574
0.1,-0.0008816021685682609
0.1,-0.00033950634871094315
0.1,-0.000374611959452871
0.1,-0.0011631946836676906
0.1,-0.00031233393225625606
0.10000000000000002,-5.819069654838135e-05
0.10000000000000002,0.00035589229881524426
0.10000000000000002,-5.8094115135777624e-05
0.11666666666666667,0.00038088498394613123
0.11851851851851848,0.00042388984469945713
0.11969696969696965,-6.61660673556705e-06
0.1222222222222222,-8.603076902643437e-05
0.1222222222222222,-4.428287152944213e-05
0.12400000000000008,0.0003959129310930055
0.125,-0.0006413780847503641
0.12999999999999995,-0.00040570421648000184
0.12999999999999995,-0.00040426749723056454
0.13201320132013203,0.0055171121319469866
0.1361285053090117,3.117489861813131e-05
0.14285714285714285,0.00010026190695436717
0.15,-3.752725080326517e-05
0.15000000000000002,-0.0002313632116659484
0.15000000000000002,-0.0002313632116659484
0.15000000000000002,-0.00029017508791414877
0.15000000000000002,-0.00019129324779966922
0.15000000000000002,-0.0003556315120039557
0.15000000000000002,-0.0002313632116659484
0.15000000000000002,-0.00029017508791414877
0.15000000000000005,-3.269643426574164e-05
0.15000000000000005,-3.269643426574164e-05
0.15253203172666258,0.00031827910159655445
0.154,0.0003380349576884251
0.154,0.0003704786934793761
0.154,0.0003447260556336827
0.154,0.0003338798823792969
0.154,0.0003447260556336827
0.154,0.0007416608540390117
0.15499070055796663,0.0006359354038098531
0.15499070055796663,0.0006291558758489443
0.15499070055796663,0.0008009612632541729
0.16,-4.188827390493846e-05
0.16000000000000003,0.0005321258677897698
0.165016501650165,0.0056709244014381
0.16666666666666663,4.9695199819547015e-05
0.16666666666666666,-8.820912637914258e-06
0.1666666666666668,2.0617283239946494e-05
0.1666666666666668,-0.0006224315688939372
0.1666666666666668,-0.00021943017136773186
0.1666666666666668,-0.00044553861651485847
0.1666666666666668,-0.00011819525321168989
0.17494751574527634,5.762765726122204e-05
0.17494751574527634,0.0001628369223168895
0.17494751574527634,0.00023058875287079256
0.17494751574527634,0.0003918840529315369
0.17999999999999997,0.00016739679997702486
0.18000000000000002,0.00014002933550934395
0.18000000000000005,0.00012991514198826216
0.18000000000000005,0.000139373028260352
0.18000000000000008,0.0001496098719523257
0.18000000000000008,0.00022120262419669597
0.18000000000000008,0.00013638138084102488
0.18000000000000008,0.0002836233544958326
0.18939393939393934,7.522531363812518e-05
0.1893939393939394,7.397392227687166e-05
0.18939393939393942,7.397392227687143e-05
0.18939393939393945,7.880285458608833e-05
0.1893939393939395,7.397392227687609e-05
0.1893939393939395,7.397392227687609e-05
0.1893939393939395,0.0012094413279633675
0.1893939393939395,-2.9064927484290004e-05
0.1999999999999999,-2.6752825803626348e-05
0.1999999999999999,-0.0003258962925791459
0.1999999999999999,-0.00017052298134074648
0.1999999999999999,-0.00031342052650554957
0.19999999999999993,9.0056608885673e-06
0.19999999999999993,-0.0002603984004622301
0.19999999999999993,0.00018714707558273235
0.19999999999999993,-0.00017669820334074266
0.19999999999999993,-0.00029072155934774425
0.19999999999999993,-0.0004521414538302773
0.19999999999999993,-0.00016710720964927618
0.19999999999999996,-0.0003083583046919446
0.19999999999999996,0.004370154610503982
0.19999999999999996,0.00021706557598731333
0.19999999999999996,-0.000596806095895198
0.19999999999999996,-0.00025470405208281437
0.19999999999999996,0.0002125512323134262
0.19999999999999996,0.00038338163427102266
0.19999999999999996,-0.0003112443664287452
0.19999999999999998,0.0020957067402850305
0.19999999999999998,0.00010504725264223021
0.19999999999999998,0.00017641355853357754
0.19999999999999998,-0.00013021358322895014
0.2,-5.556188779593902e-05
0.2,-0.00011671205798715459
0.2,-0.0001287662392330907
0.2,-0.000517518713631375
0.2,-1.8949131235318356e-05
0.2,-0.0002935323136852838
0.2,-0.00011990505605158812
0.2,0.0008502363318327466
0.2,-0.0002570831767188253
0.2,-0.0006021190493309225
0.2,-0.0006337948159742074
0.2,-0.00045467304600945536
0.20000000000000004,0.00042758605912732753
0.20000000000000004,0.0006024658081600964
0.20000000000000004,0.00012179419106481078
0.20000000000000007,-0.0004423207518561097
0.20000000000000012,0.0002706369038284507
0.2080000000000001,0.0009688558870304311
0.21,0.0001246576073903714
0.2220000000000001,0.0009531280162087597
0.24664879356568364,0.0018347678791218428
0.25000000000000006,0.0007436653045305647
0.2500000000000001,0.0013496722635061252
0.2500000000000001,0.000557713140407485
0.26333333333333336,0.00020409098527964388
0.2700000000000001,0.0005053300334912531
0.2735849056603774,0.00018119640368120685
0.27999999999999986,0.0006280339238208321
0.28571428571428575,0.00019321227147441953
0.29996250468691416,0.06464516664003322
0.2999999999999999,0.0001780035819807218
0.2999999999999999,0.0014264638984601483
0.29999999999999993,-0.00012852440859206435
0.29999999999999993,0.00018135704001116346
0.29999999999999993,0.0010546137625274074
0.29999999999999993,0.00013491274679572552
0.3,0.0004502274945425496
0.3,0.00029067525020932164
0.3,0.0008386292785167358
0.3,0.0005621071704413535
0.3,0.0005621071704413535
0.30000000000000004,0.005857001280287523
0.30000000000000004,0.006341781741111087
0.3000000000000001,0.0009445437725833203
0.3000000000000001,0.0001780035819807218
0.3000000000000001,0.0008963666914435939
0.3000000000000001,0.0007721586332669433
0.30000000000000016,0.00016590528978494592
0.33333333333333337,0.0027921627832024664
0.33370828646419215,0.09008454573650503
0.33499999999999996,0.025076598768487807
0.36,0.0009989754619225157
0.36,0.0037914577457976713
0.36,0.0005700537914947874
0.36,0.003164514797035781
0.36,0.0010082488053924186
0.36,0.00042356239975013446
0.36,0.0010772505907258613
0.36,0.0012389539629970982
0.36,0.0010833321788974628
0.3719999999999999,0.0026463182034653873
0.37199999999999994,0.002084958817689366
0.37199999999999994,0.002436698339329131
0.372,0.0021234851483089463
0.3720000000000002,0.0016119450983780059
0.372641509433962,0.0012550469805553846
0.37264150943396257,0.0034286728910770934
0.3749999999999999,0.0009806711576462348
0.375,0.0007139068390869246
0.375,0.0008225874237735224
0.375,0.0007948958109604803
0.375,0.00121230910942398
0.375,0.0008225874237735224
0.375,0.0008559779289474198
0.3750000000000002,0.0008360590625229804
0.3800000000000001,0.0011890768560543627
0.38500000000000006,0.0035049604372006386
0.3999999999999999,0.039635617801638136
0.4000000000000001,0.0030052932244913695
0.4000000000000001,0.026483115417537773
0.4000000000000001,0.008920446176666976
0.4199999999999998,0.003177257732928743
0.44444444444444436,0.0031369433710269246
0.44444444444444436,0.0031369433710269246
0.44444444444444436,0.0031369433710269246
0.445,0.07676943657079835
0.4499999999999999,0.004717042971459828
0.45,0.003419147382377904
0.4500000000000002,0.0047017837120578755
0.454,0.11406945724268469
0.454,0.11406945724268469
0.4540000000000002,0.01952211390766825
0.45454545454545453,0.0034996335176410596
0.4599999999999999,0.08280213512624561
0.46,0.08459413653700298
0.46000000000000013,0.08848786860289651
0.4666666666666667,0.003884720292770021
0.4666666666666667,0.004998018204520768
0.4999999999999998,0.03773558925497407
0.5,0.014003632570353855
0.5,0.0037447798828068525
0.5,0.0021593382077646005
0.5000000000000001,0.003970126845833284
0.5490196078431373,0.0018979219137822412
0.5833333333333334,0.0023547679310597985
0.5998800239952008,0.0033484952747296977
0.6,0.01206211120938441
0.6,0.003065644818918206
0.6,0.002802436058159637
0.6,0.0033597393405478504
0.6000000000000001,0.002472445319243201
0.6000000000000002,0.003943296763026357
0.6200000000000001,0.00325748362232934
0.6666666666666665,0.0029318932127708535
0.6666666666666665,0.002781178444592276
0.6666666666666669,0.0029073129786640374
0.6666666666666669,0.002531806057631085
0.6999999999999997,0.001647964966246911
0.7300000000000002,0.0031981155438390143
0.7300000000000002,0.0028918856039072665
0.7300000000000004,0.0022523648137597867
0.7425742574257421,0.0030385948209772137
0.7449999999999999,0.0016831156300125747
0.745,0.001728381516058637
0.7500000000000001,0.0023109345799290372
0.7523809523809524,0.002751549341786802
0.7523809523809524,0.002751549341786802
0.7799999999999998,0.0023506138220441486
0.7799999999999998,0.0026483630621803238
0.7799999999999998,0.0024439120107955514
0.7799999999999998,0.002323612081397885
0.7799999999999998,0.0023547284662683576
0.7799999999999998,0.0026453752351988987
0.7799999999999998,0.00237599780983253
0.7799999999999998,0.0012989080483764594
0.7799999999999999,0.0023126779604452866
0.7799999999999999,0.0013606074253705927
0.78,0.0025069317997787163
0.78,0.0025069317997787163
0.7800000000000001,0.0024946298391217855
0.7999999999999997,0.0030146739946901964
0.7999999999999999,0.0022788003164862427
0.8,0.002603434146353705
0.8,0.0026164162519138248
1.0,0.004259943037269118
1.0,0.002642129461999043
1.0,0.0027486418370144395
1.0088924818108327,0.005694305202032066
1.03950103950104,0.0018379336483099352
1.1138613861386137,0.0024657985312350394
1.333333333333333,0.002304982487758633
1.3333333333333333,0.002366079010276036
1.5000000000000007,0.003094835455083959
1.5000000000000007,0.0041600438880385286
1.5000000000000007,0.0031918220700645327
1.7543859649122804,-0.0009570004859283964
2.0000000000000004,0.0013489359736970138
2.8,0.0016318170166405768
2.8,0.0016327454808958966
2.8,0.0016318170166405768
3.1999999999999997,6.920564213081655e-05
5.0,0.0016359976690946535
5.999999999999998,0.00159709618304719
7.999999999999998,-0.00047207078216651764
8.000000000000002,-0.0015841755498685148
12.048192771084342,0.0010047185445432383
422.99999999999983,0.0021867802466641753
447.99999999999994,0.0022165795843047446
447.99999999999994,0.0022520962034318893
