Cs/Si,SHAP value
0.0,-0.0008213814953125988
0.0,-0.0031226653552539527
0.0,-0.0004864907989697297
0.0,-0.0005240995911336578
0.0,-0.0006088931246788888
0.0,-0.0013915166562545257
0.0,-0.000652817990009727
0.0,-0.0010745815598060726
0.0,-0.0008432976454472918
0.0,-0.0022060218692751426
0.0,-0.0006614205239273568
0.0,-0.0005823725782449908
0.0,-0.0006713628523095659
0.0,-0.0005446923735725325
0.0,-0.0012406850819942357
0.0,-0.0006635425695044086
0.0,-0.0007778887537771746
0.0,-0.0005309482886976202
0.0,-0.0031800423961139508
0.0,-0.0032262857864110246
0.0,-0.0005457042813298056
0.0,-0.0006597821308152573
0.0,-0.0007525568121170233
0.0,-0.0013958426613814771
0.0,-0.0006581348769210228
0.0,-0.0009186285482462016
0.0,-0.0006864601330379217
0.0,-0.0005977800189415708
0.0,-0.000713770181476845
0.0,-0.0006588255321840296
0.0,-0.0017700912494741994
0.0,-0.0006200982936224813
0.0,-0.0006723022205369146
0.0,-0.0006472409167874302
0.0,-0.0011301013100775516
0.0,-0.0005660230824735317
0.0,-0.003186379734922474
0.0,-0.0007801799212178685
0.0,-0.000669990630955855
0.0,-0.0005643470587869555
0.0,-0.0005461544333226145
0.0,-0.000669277585060444
0.0,-0.000598076010240899
0.0,-0.000985187269559566
0.0,-0.0007135651160092945
0.0,-0.0007295788529196195
0.0,-0.001076367456787027
0.0,-0.0007099644021634761
0.0,-0.0008629174863919883
0.0,-0.0005687340370632463
0.0,-0.0009332632038852606
0.0,-0.001527936579590586
0.0,-0.0029063605680921816
0.0,-0.0007508796019582155
0.0,-0.001199397396285709
0.0,-0.000530824401163192
0.0,-0.0007345670888013336
0.0,-0.0006765734884436863
0.0,-0.0005733404306189736
0.0,-0.0006063147089900518
0.0,-0.00528768595721445
0.0,-0.0005451090113925393
0.0,-0.0006075706544181861
0.0,-0.0009509466597343392
0.0,-0.0005848980497292292
0.0,-0.0011712911314771103
0.0,-0.0059306313272965575
0.0,-0.0016449060437827327
0.0,-0.0008436921808754667
0.0,-0.0005996196604721495
0.0,-0.0020660876403363585
0.0,-0.0006511237724222267
0.0,-0.002360369129552228
0.0,-0.000576253609430644
0.0,-0.0006797379301954124
0.0,-0.0006885760332124447
0.0,-0.0014727738098824952
0.0,-0.0005756435674677214
0.0,-0.0009930455804899694
0.0,-0.002267529489090978
0.0,-0.000692430343626778
0.0,-0.0006899502883717736
0.0,-0.0009103034287869539
0.0,-0.0008333227994718847
0.0,-0.000743788653423052
0.0,-0.0006299065041754921
0.0,-0.0006102490289298873
0.0,-0.0005880015967231807
0.0,-0.0005783268755648341
0.0,-0.0005804722616212418
0.0,-0.0010000584832219135
0.0,-0.0007570238105557271
0.0,-0.0005582312558348929
0.0,-0.001064767517720828
0.0,-0.0006074614767623228
0.0,-0.0007206894453967021
0.0,-0.0005536335073395137
0.0,-0.0004866542794987532
0.0,-0.0006507646673421224
0.0,-0.0005871652631051956
0.0,-0.0007435936753971901
0.0,-0.00162810608569027
0.0,-0.0008343171170969802
0.0,-0.0007290993042552438
0.0,-0.0008514632753900663
0.0,-0.0006228326214544568
0.0,-0.0016449060437827327
0.0,-0.0006205276417303528
0.0,-0.001767708287987729
0.0,-0.0005479863923018548
0.0,-0.0006958768172355425
0.0,-0.0006923853254221198
0.0,-0.003034538968460038
0.0,-0.0021498543436535636
0.0,-0.0007960562280255145
0.0,-0.0004642919733482615
0.0,-0.0007001196960207801
0.0,-0.0018674018352051768
0.0,-0.0007371101709292852
0.0,-0.0006307012982058969
0.0,-0.0005841755299415763
0.0,-0.015699314845449376
0.0,-0.0004761152926069805
0.0,-0.001271090815544342
0.0,-0.0006855273771510973
0.0,-0.0007810036858794824
0.0,-0.0004372242102333479
0.0,-0.0006672195203167396
0.0,-0.0007866776458523878
0.0,-0.0007644046004897103
0.0,-0.0006294232809405261
0.0,-0.0013145287039698233
0.0,-0.0008256773300470612
0.0,-0.0005932327252239711
0.0,-0.00036386712954392667
0.0,-0.0005865070503318763
0.0,-0.0005649050915676865
0.0,-0.0011158645819765354
0.0,-0.0006236697748669041
0.0,-0.0007116689655228178
0.0,-0.0020333696296718808
0.0,-0.0007790108199435459
0.0,-0.0006350205244649223
0.0,-0.0011861277162360624
0.0,-0.00044174474827744455
0.0,-0.003212252254054528
0.0,-0.0029238824281284646
0.0,-0.0005690155322423619
0.0,-0.021562220822913297
0.0,-0.0012820680551705464
0.0,-0.0006792008303218117
0.0,-0.0020154620378104323
0.0,-0.0004975465074593643
0.0,-0.0009500650720057717
0.0,-0.0005733386803467018
0.0,-0.0005753178729094628
0.0,-0.000699269830657272
0.0,-0.0004873349235349222
0.0,-0.0014230241920343413
0.0,-0.00047972195782743424
0.0,-0.0010370809035322472
0.0,-0.0016909078291191103
0.0,-0.006381790232090432
0.0,-0.0006489664465361199
0.0,-0.0004623226940288071
0.0,-0.0007100846809810404
0.0,-0.0008518119891131967
0.0,-0.0009955080502869202
0.0,-0.0006896692017747281
0.0,-0.0009498770394222223
0.0,-0.0011170959665943662
0.0,-0.0004058085957977518
0.0,-0.0006400734782220478
0.0,-0.0005161568898481252
0.0,-0.0013436114073048994
0.0,-0.0009674254823705695
0.0,-0.0008685229839382795
0.0,-0.00046579128681079057
0.0,-0.000627942619858272
0.0,-0.001795122697891926
0.0,-0.0006293143555921205
0.0,-0.0010396179763482608
0.0,-0.0008120369905765569
0.0,-0.0005457197503047707
0.0,-0.0016550282780585699
0.0,-0.0008459472633213528
0.0,-0.0005946996863872756
0.0,-0.0007608728353729129
0.0,-0.0007812493999483002
0.0,-0.0008081755059816697
0.0,-0.0006967889634218161
0.0,-0.0005913087484918064
0.0,-0.0015497667932687167
0.0,-0.0009690649908123297
0.0,-0.0005564498573436369
0.0,-0.001377243171086514
0.0,-0.0006144513835689587
0.0,-0.0007312182938901622
0.0,-0.003461880587789519
0.0,-0.0004831716303578401
0.0,-0.002490540872593876
0.0,-0.0018673049784171127
0.0,-0.0006004863524905933
0.0,-0.0007130712062999877
0.0,-0.00047289066999686957
0.0,-0.0008398247642526715
0.0,-0.0003716548620001472
0.0,-0.0004864907989697297
0.0,-0.0008444916900020434
0.0,-0.0004421871818371449
0.0,-0.0004306406327600233
0.0,-0.000581043521922217
0.0,-0.0007408393157289491
0.0,-0.006965748117609467
0.0,-0.0005319818359834882
0.0,-0.0006739074347765089
0.0,-0.0005462428963008113
0.0,-0.0004497238881050973
0.0,-0.0005310604544575681
0.0,-0.0007604178274254138
0.0,-0.0026058700111807674
0.0,-0.003311168353263048
0.0,-0.002956124404829888
0.0,-0.0005317862645811078
0.0,-0.0006982976212362063
0.0,-0.0006669804363006824
0.0,-0.0008501164954200241
0.0,-0.0005800263401185625
0.0,-0.0007512362420853796
0.0,-0.00047719204603627406
0.0,-0.0014445745563249433
0.0,-0.0005234003824110566
0.0,-0.0009629481043311194
0.0,-0.0005055716820019439
0.0,-0.0007273652043202115
0.0,-0.0005668965190796946
0.0,-0.006242701134558834
0.0,-0.0009590834567336627
0.0,-0.0016083701673016632
0.0,-0.0006144513835689587
0.0,-0.0005254838179888943
0.0,-0.0004612966809484664
0.0,-0.0010213071834570583
0.0,-0.004935431456801539
0.0,-0.000671663274070911
0.0,-0.0006417070256424529
0.0,-0.0006209228685375703
0.0,-0.0012762256283569283
0.0,-0.015887407926073387
0.0,-0.0006390757742966244
0.0,-0.0010548137703418527
0.0,-0.002642939495536332
0.0,-0.0015074460648177293
0.0,-0.0006059044183523069
0.0,-0.0005920299314875603
0.0,-0.0008784997000005216
0.0,-0.0005488293761269931
0.0,-0.000610948137768417
0.0,-0.000954534450477231
0.0,-0.0006789738146630754
0.0,-0.000593708086620115
0.0,-0.001505630253592826
0.0,-0.0005870150472280551
0.0,-0.002839221541229525
0.0,-0.013915425942721334
0.0,-0.0005480902469419516
0.0,-0.0003912870277432251
0.0,-0.0007975138458039899
0.0,-0.0005551975302174931
0.0,-0.0005920299314875603
0.0,-0.00043997922038963575
0.0,-0.0006442820200956655
0.0,-0.0009570437083976996
0.0,-0.0012232053462427838
0.0,-0.0006307012982058969
0.0,-0.000697356543309791
0.0,-0.0007285610939937329
0.0,-0.002180511027484331
0.0,-0.0014552122334908363
0.0,-0.0005798508813197776
0.0,-0.0006855276698241037
0.0,-0.0005010880121603767
0.0,-0.0005585193358076777
0.0,-0.0004301239982194915
0.0,-0.0004733275931107662
0.0,-0.0019955704203880598
0.0,-0.0005505247320794931
0.0,-0.0007697882687610929
0.0,-0.0016140215804736186
0.0,-0.0006190931201883888
0.0,-0.0007064539065386913
0.0,-0.0005866775145600391
0.0,-0.0008346645377580748
0.0,-0.0006275094449873636
0.0,-0.0006552487462606286
0.0,-0.0009187609417013355
0.0,-0.007206844267861072
0.0,-0.0005826319716343201
0.0,-0.006381790232090432
0.0,-0.0005322863103702527
0.0,-0.0005918247392113493
0.0,-0.0007156894331935268
0.0,-0.0005645077193925519
0.0,-0.0007328383506584355
0.0,-0.00038975143818362857
0.0,-0.0008280358335820454
0.0,-0.0007698115938751324
0.0,-0.0004845866429925938
0.0,-0.0005620828277186583
0.0,-0.00048559472205977715
0.0,-0.0008881334292308095
0.0,-0.0006497192474777112
0.0,-0.0005356193220014252
0.0,-0.0007644046004897103
0.0,-0.0016099340353852942
0.0,-0.0005560881228899346
0.0,-0.0008695170935445099
0.0,-0.0007295420291230913
0.0,-0.0007526415734254291
0.0,-0.000450803585030784
0.0,-0.0005316176423501946
0.0,-0.000538531659929463
0.0,-0.0006754538316739023
0.0,-0.0005962894834394088
0.0,-0.0013531930952845684
0.0,-0.000607095632410666
0.0,-0.0010564091288085482
0.0,-0.003271130744488385
0.0,-0.0009260579675147597
0.0,-0.003230721053074271
0.0,-0.0007531880286879029
0.0,-0.0009075602160986578
0.0,-0.0028315152868093885
0.0,-0.0005571995109119815
0.0,-0.0015824970992899987
0.0,-0.0009671459637718679
0.0,-0.0008514632753900663
0.0,-0.0005023492450559015
0.0,-0.0006525917465934519
0.0,-0.001238499964840702
0.0,-0.00067463862486604
0.0,-0.0003953591876275514
0.0,-0.0007778887537771746
0.0,-0.0006679149822768048
0.0,-0.000633013274156879
0.0,-0.0013641666771775157
0.0,-0.0006505929684301637
0.0,-0.000635715047389018
0.0,-0.00046931611903754534
0.0,-0.000706130018500047
0.0,-0.0007459352414517541
0.0,-0.0005440990450661416
0.0,-0.0005771922609173319
0.0,-0.0006731680962609562
0.0,-0.0013474515725867358
0.0,-0.0007063783365126158
0.0,-0.0005687340370632463
0.0,-0.0006116308124438932
0.0,-0.0006978556850898778
0.0,-0.0006416433096418774
0.0,-0.0004484294119830359
0.0,-0.0006678260028773902
0.0,-0.0006744149787909367
0.0,-0.0015361055944653791
0.0,-0.0011158645819765354
0.0,-0.000533188806602197
0.0,-0.0006302006903800132
0.0,-0.0007824934417092665
0.0,-0.0005147171881306151
0.0,-0.0005177615371967866
0.0,-0.008761548283597357
0.0,-0.0006714330110400116
0.0,-0.0007101946412364722
0.0,-0.0014106244897853619
0.0,-0.0005005459725649189
0.0,-0.0005546019255865418
0.0,-0.0005522296658768454
0.0,-0.0009295061457302712
0.0,-0.010538819465387926
0.0,-0.003836021200323932
0.0,-0.0009711781704615605
0.0,-0.0011440038794940375
0.0,-0.0009958247311875946
0.0,-0.0006815766077202641
0.0,-0.0007728494146699414
0.0,-0.000661196766083709
0.0,-0.0007415510598238247
0.0,-0.00048054084577923046
0.0,-0.0011717130712429508
0.0,-0.000763761281488252
0.0,-0.001332499009536795
0.0,-0.0005996196604721495
0.0,-0.0008419060949111837
0.0,-0.0006454101745195376
0.0,-0.0007072042671612917
0.0,-0.00047621831661320856
0.0,-0.0006200265353319897
0.0,-0.002444195325352991
0.0,-0.0006084377775500226
0.0,-0.0006896692017747281
0.0,-0.0011702028730541654
0.0,-0.000583475081079138
0.0,-0.0008981113094163416
0.0,-0.0006886405144938751
0.0,-0.0007092398100469637
0.0,-0.0006284938966638179
0.0,-0.0009393922547913927
0.0,-0.0007815624586036119
0.0,-0.0005383083822886962
0.0,-0.0006756748959718353
0.0,-0.0005620669388051617
0.0,-0.0006331681438035663
0.0,-0.0004795187290657342
0.0,-0.0005020651078988308
0.0,-0.00042951951574148403
0.0,-0.0005733386803467018
0.0,-0.005696014902135657
0.0,-0.0015182120627358472
0.0,-0.0006665913036793421
0.0,-0.0006708768267746931
0.0,-0.0005485813830496818
0.0,-0.000640504761979014
0.0,-0.0005753178729094628
0.0,-0.0006529412566899511
0.0,-0.0005253881372767493
0.0,-0.0009289735040352501
0.0,-0.0006729798355374891
0.0,-0.0006109075457533721
0.0,-0.0006200469933462583
0.0,-0.0006092621768088495
0.0,-0.0005817578171181984
0.0,-0.0010015335036239038
0.0,-0.005007325846953688
0.0,-0.0006256692694160804
0.0,-0.0004893211944931125
0.0,-0.002209569097164818
0.0,-0.0006707671173277822
0.0,-0.0005795323629611318
0.0,-0.0011594462293824778
0.0,-0.0013464835637520922
0.0,-0.0005270256877197935
0.0,-0.0008771184662866361
0.0,-0.0005406553243166087
0.0,-0.0005601906173985456
0.0,-0.000604788542511148
0.0,-0.0006793546275400895
0.0,-0.001008865712255735
0.0,-0.0011142224943849635
0.0,-0.000611386922151571
0.0,-0.0005110846996054932
0.0,-0.0005817015300323853
0.0,-0.0007194799835073177
0.0,-0.0007391906371149788
0.0,-0.000761927375728113
0.0,-0.0004462347321299414
0.0,-0.00045556179256835193
0.0,-0.0014230241920343413
0.0,-0.0005292021166936164
0.0,-0.0013137175921200549
0.0,-0.0006381593698772792
0.0,-0.0015174298784900227
0.0,-0.00041702790784936886
0.0,-0.000568182159715608
0.0,-0.0011246085871519384
0.0,-0.0006473539686268605
0.0,-0.0006415350551560651
0.0,-0.0006488624465228527
0.0,-0.0005211028506452883
0.0,-0.00047889925978908366
0.0,-0.0032121311591383974
0.0,-0.0007169815735320886
0.0,-0.0006043913121652862
0.0,-0.0018353079517796837
0.0,-0.0010039776991028336
0.0,-0.002146322884541724
0.0,-0.000850530908615862
0.0,-0.0005474153533395266
0.0,-0.0006768532813874992
0.0,-0.000633092406193464
0.0,-0.0020154620378104323
0.0,-0.0005563372328434985
0.0,-0.000712794017234297
0.0,-0.0010205166120531729
0.0,-0.000581056262300621
0.0,-0.008323146241466578
0.0,-0.000678839525625678
0.0,-0.0005346578470548015
0.0,-0.0008459445538943153
0.0,-0.0004994729111530051
0.0,-0.0006656655467125217
0.0,-0.000578836671383101
0.0,-0.0006975228941098555
0.0,-0.0009756620367963225
0.0,-0.0004521303143500872
0.0,-0.00041974056250799644
0.0,-0.0006796857363081837
0.0,-0.0005879287506034299
0.0,-0.0008664496246448866
0.0,-0.0008075127941334703
0.0,-0.0003998709649220229
0.0,-0.0007346824194678243
0.0,-0.001229258257404528
0.0,-0.00044583799935428
0.0,-0.0005128757753248152
0.0,-0.0011341519064526056
0.0,-0.0006200469933462583
0.0,-0.0005523760932206595
0.0,-0.0006023025098706262
0.0,-0.001367950058815036
0.0,-0.0005484979457229374
0.0,-0.0006866735053357634
0.0,-0.0024837335519181493
0.0,-0.0008557879179599988
0.0,-0.0006069835809650337
0.0,-0.0006552187693574472
0.0,-0.000586468665290891
0.0,-0.0020236998639909945
0.0,-0.0006256854197294766
0.0,-0.0006315475343973656
0.0,-0.0005462222687411914
0.0,-0.0008676811491202909
0.0,-0.012330946551391964
0.0,-0.0007247527538820936
0.0,-0.0005484213132973659
0.0,-0.0004947215071036991
0.0,-0.0006511962185850505
0.0,-0.002063363720592748
0.0,-0.0004414852568897443
0.0,-0.0008803298889331292
0.0,-0.0006069559096505973
0.0,-0.0006082040875960042
0.0,-0.006362314175396351
0.0,-0.0008536374682010491
0.0,-0.0008284623045777113
0.0,-0.0006674941840430525
0.0,-0.0010341871502225863
0.0,-0.0006778970288522269
0.0,-0.01154651338211545
0.0,-0.0006718375444607472
0.0,-0.002001849860595311
0.0,-0.000541658733996406
0.0,-0.0013353397557339002
0.0,-0.0005844864549448453
0.0,-0.0009469135488125539
0.0,-0.004657778612362509
0.019374999999999993,0.0351996007250542
0.029062499999999998,0.13192841261104984
0.03300000000000001,0.005608347875974648
0.03838771593090211,0.14161406769767643
0.04124484439445072,0.026205795970598536
0.0594059405940594,0.11592668432767234
0.0594059405940594,0.03770960478272708
0.06,0.08613565132385088
0.06,0.11996994091312115
0.060000000000000005,0.0835738812977178
0.060000000000000005,0.08216476812853447
0.060000000000000005,0.08595412774222892
0.060000000000000005,0.08127772579267889
0.07499062617172854,0.02596430956116995
0.08157715839564919,0.03444430076868659
0.1,0.020897031872257263
0.10000000000000002,0.012205739960957711
0.10000000000000002,0.006909666087106912
0.16499999999999995,0.018149769009063933
0.16699999999999998,0.0028386965827950786
0.167,0.004296397197541447
0.167,0.004152880859353317
0.167,0.002834821084991524
0.167,0.004147001633962595
0.16700000000000004,0.0028228700817232665
0.16700000000000004,0.004267502624617551
0.19999999999999996,0.012192145563339632
0.19999999999999998,0.0026961534710236686
0.33,0.0028290497146278223
0.33000000000000007,0.00416130614281186
0.33299999999999974,0.0041387447026883465
0.33299999999999974,0.0041387447026883465
0.33299999999999985,0.0028398090669582744
0.33299999999999985,0.004193137395028152
0.3329999999999999,0.004365932826700707
0.33299999999999996,0.002831276413714579
0.333,0.004140311319264565
0.333,0.002889750627442543
0.3330000000000001,0.004400343664150439
0.3330000000000001,0.004400343664150439
0.3330000000000001,0.004400343664150439
0.49999999999999994,0.003941489975280956
0.49999999999999994,0.003974836711526588
0.49999999999999994,0.003941489975280956
0.5,0.0027279330804760664
0.5,0.003946631724869627
0.5000000000000001,0.0027277198390447534
0.5000000000000001,0.0039813325758607625
0.5000000000000001,0.002760278117013773
0.5000000000000001,0.0039813325758607625
0.5000000000000002,0.0027918381808869895
0.5000000000000002,0.0027918381808869895
1.5000000000000007,0.006120012429036826
4.0,0.005646937086457998
8.0,0.005639640679068121
8.0,0.005639640679068121
16.000000000000007,0.00493607621533453
